
matrixupdate 6.187128 matrix 6.180580, up: 8.105148, left 11.276115, right 3.072020, downright 7.132232, down 4.940800, downleft 3.360946

matrixupdate 6.193667 matrix 6.187128, up: 8.111515, left 11.280915, right 3.077605, downright 7.138871, down 4.947630, downleft 3.367050

matrixupdate 6.200197 matrix 6.193667, up: 8.117873, left 11.285705, right 3.083188, downright 7.145499, down 4.954452, downleft 3.373150

matrixupdate 6.206718 matrix 6.200197, up: 8.124223, left 11.290486, right 3.088767, downright 7.152116, down 4.961264, downleft 3.379245

matrixupdate 6.213230 matrix 6.206718, up: 8.130563, left 11.295258, right 3.094344, downright 7.158721, down 4.968068, downleft 3.385335

matrixupdate 6.219733 matrix 6.213230, up: 8.136895, left 11.300019, right 3.099917, downright 7.165314, down 4.974862, downleft 3.391420

matrixupdate 6.226227 matrix 6.219733, up: 8.143218, left 11.304772, right 3.105487, downright 7.171896, down 4.981648, downleft 3.397500

matrixupdate 6.232712 matrix 6.226227, up: 8.149532, left 11.309515, right 3.111054, downright 7.178466, down 4.988424, downleft 3.403575

matrixupdate 6.239188 matrix 6.232712, up: 8.155838, left 11.314248, right 3.116618, downright 7.185024, down 4.995192, downleft 3.409645

matrixupdate 6.245655 matrix 6.239188, up: 8.162134, left 11.318972, right 3.122179, downright 7.191572, down 5.001951, downleft 3.415710

matrixupdate 6.252114 matrix 6.245655, up: 8.168423, left 11.323687, right 3.127737, downright 7.198108, down 5.008701, downleft 3.421770

matrixupdate 6.258563 matrix 6.252114, up: 8.174702, left 11.328393, right 3.133291, downright 7.204632, down 5.015442, downleft 3.427825

matrixupdate 6.265004 matrix 6.258563, up: 8.180974, left 11.333089, right 3.138843, downright 7.211145, down 5.022174, downleft 3.433876

matrixupdate 6.271436 matrix 6.265004, up: 8.187236, left 11.337776, right 3.144391, downright 7.217647, down 5.028897, downleft 3.439921

matrixupdate 6.277859 matrix 6.271436, up: 8.193490, left 11.342454, right 3.149937, downright 7.224138, down 5.035612, downleft 3.445962

matrixupdate 6.284273 matrix 6.277859, up: 8.199736, left 11.347123, right 3.155479, downright 7.230617, down 5.042317, downleft 3.451997

matrixupdate 6.290679 matrix 6.284273, up: 8.205973, left 11.351782, right 3.161019, downright 7.237085, down 5.049014, downleft 3.458028

matrixupdate 6.297076 matrix 6.290679, up: 8.212202, left 11.356433, right 3.166555, downright 7.243543, down 5.055703, downleft 3.464053

matrixupdate 6.303465 matrix 6.297076, up: 8.218422, left 11.361074, right 3.172088, downright 7.249988, down 5.062382, downleft 3.470074

matrixupdate 6.309845 matrix 6.303465, up: 8.224634, left 11.365707, right 3.177618, downright 7.256423, down 5.069053, downleft 3.476090

matrixupdate 6.316216 matrix 6.309845, up: 8.230838, left 11.370330, right 3.183145, downright 7.262847, down 5.075715, downleft 3.482101

matrixupdate 6.322578 matrix 6.316216, up: 8.237033, left 11.374945, right 3.188669, downright 7.269260, down 5.082368, downleft 3.488107

matrixupdate 6.328932 matrix 6.322578, up: 8.243221, left 11.379550, right 3.194190, downright 7.275661, down 5.089013, downleft 3.494108

matrixupdate 6.335278 matrix 6.328932, up: 8.249399, left 11.384147, right 3.199708, downright 7.282052, down 5.095649, downleft 3.500104

matrixupdate 6.341615 matrix 6.335278, up: 8.255570, left 11.388735, right 3.205223, downright 7.288432, down 5.102276, downleft 3.506095

matrixupdate 6.347943 matrix 6.341615, up: 8.261733, left 11.393314, right 3.210735, downright 7.294801, down 5.108895, downleft 3.512082

matrixupdate 6.354263 matrix 6.347943, up: 8.267887, left 11.397884, right 3.216243, downright 7.301159, down 5.115505, downleft 3.518063

matrixupdate 6.360575 matrix 6.354263, up: 8.274033, left 11.402446, right 3.221749, downright 7.307506, down 5.122107, downleft 3.524040

matrixupdate 6.366878 matrix 6.360575, up: 8.280172, left 11.406999, right 3.227252, downright 7.313843, down 5.128700, downleft 3.530012

matrixupdate 6.373173 matrix 6.366878, up: 8.286302, left 11.411543, right 3.232751, downright 7.320168, down 5.135284, downleft 3.535979

matrixupdate 6.379459 matrix 6.373173, up: 8.292424, left 11.416078, right 3.238248, downright 7.326483, down 5.141860, downleft 3.541940

matrixupdate 6.385737 matrix 6.379459, up: 8.298538, left 11.420605, right 3.243741, downright 7.332787, down 5.148427, downleft 3.547898

matrixupdate 6.392007 matrix 6.385737, up: 8.304644, left 11.425123, right 3.249232, downright 7.339081, down 5.154986, downleft 3.553850

matrixupdate 6.398268 matrix 6.392007, up: 8.310742, left 11.429633, right 3.254719, downright 7.345364, down 5.161537, downleft 3.559797

matrixupdate 6.404521 matrix 6.398268, up: 8.316832, left 11.434134, right 3.260204, downright 7.351636, down 5.168079, downleft 3.565740

matrixupdate 6.410766 matrix 6.404521, up: 8.322914, left 11.438627, right 3.265685, downright 7.357898, down 5.174612, downleft 3.571677

matrixupdate 6.417002 matrix 6.410766, up: 8.328989, left 11.443111, right 3.271164, downright 7.364149, down 5.181137, downleft 3.577610

matrixupdate 6.423231 matrix 6.417002, up: 8.335055, left 11.447587, right 3.276639, downright 7.370389, down 5.187654, downleft 3.583538

matrixupdate 6.429451 matrix 6.423231, up: 8.341114, left 11.452054, right 3.282111, downright 7.376619, down 5.194162, downleft 3.589461

matrixupdate 6.435663 matrix 6.429451, up: 8.347165, left 11.456513, right 3.287581, downright 7.382839, down 5.200662, downleft 3.595379

matrixupdate 6.441866 matrix 6.435663, up: 8.353208, left 11.460964, right 3.293047, downright 7.389048, down 5.207154, downleft 3.601292

matrixupdate 6.448062 matrix 6.441866, up: 8.359244, left 11.465406, right 3.298510, downright 7.395247, down 5.213637, downleft 3.607200

matrixupdate 6.454249 matrix 6.448062, up: 8.365271, left 11.469840, right 3.303970, downright 7.401436, down 5.220112, downleft 3.613104

matrixupdate 6.460429 matrix 6.454249, up: 8.371291, left 11.474266, right 3.309428, downright 7.407614, down 5.226579, downleft 3.619003

matrixupdate 6.466600 matrix 6.460429, up: 8.377304, left 11.478684, right 3.314882, downright 7.413782, down 5.233037, downleft 3.624897

matrixupdate 6.472764 matrix 6.466600, up: 8.383308, left 11.483093, right 3.320333, downright 7.419939, down 5.239488, downleft 3.630786

matrixupdate 6.478919 matrix 6.472764, up: 8.389305, left 11.487494, right 3.325781, downright 7.426087, down 5.245929, downleft 3.636670

matrixupdate 6.485066 matrix 6.478919, up: 8.395295, left 11.491887, right 3.331227, downright 7.432224, down 5.252363, downleft 3.642550

matrixupdate 6.491205 matrix 6.485066, up: 8.401277, left 11.496272, right 3.336669, downright 7.438351, down 5.258789, downleft 3.648424

matrixupdate 6.497337 matrix 6.491205, up: 8.407251, left 11.500649, right 3.342108, downright 7.444467, down 5.265206, downleft 3.654294

matrixupdate 6.503460 matrix 6.497337, up: 8.413218, left 11.505018, right 3.347545, downright 7.450574, down 5.271615, downleft 3.660159

matrixupdate 6.509576 matrix 6.503460, up: 8.419177, left 11.509379, right 3.352978, downright 7.456671, down 5.278016, downleft 3.666019

matrixupdate 6.515683 matrix 6.509576, up: 8.425129, left 11.513731, right 3.358408, downright 7.462757, down 5.284409, downleft 3.671874

matrixupdate 6.521783 matrix 6.515683, up: 8.431074, left 11.518076, right 3.363835, downright 7.468834, down 5.290793, downleft 3.677725

matrixupdate 6.527875 matrix 6.521783, up: 8.437011, left 11.522413, right 3.369260, downright 7.474900, down 5.297170, downleft 3.683571

matrixupdate 6.533959 matrix 6.527875, up: 8.442941, left 11.526742, right 3.374681, downright 7.480956, down 5.303538, downleft 3.689412

matrixupdate 6.540035 matrix 6.533959, up: 8.448863, left 11.531063, right 3.380100, downright 7.487003, down 5.309899, downleft 3.695248

matrixupdate 6.546103 matrix 6.540035, up: 8.454778, left 11.535376, right 3.385515, downright 7.493040, down 5.316251, downleft 3.701079

matrixupdate 6.552164 matrix 6.546103, up: 8.460685, left 11.539682, right 3.390928, downright 7.499066, down 5.322595, downleft 3.706906

matrixupdate 6.558217 matrix 6.552164, up: 8.466586, left 11.543979, right 3.396337, downright 7.505083, down 5.328932, downleft 3.712728

matrixupdate 6.564262 matrix 6.558217, up: 8.472479, left 11.548269, right 3.401744, downright 7.511090, down 5.335260, downleft 3.718545

matrixupdate 6.570300 matrix 6.564262, up: 8.478365, left 11.552551, right 3.407147, downright 7.517088, down 5.341580, downleft 3.724357

matrixupdate 6.576329 matrix 6.570300, up: 8.484243, left 11.556826, right 3.412548, downright 7.523075, down 5.347892, downleft 3.730165

matrixupdate 6.582351 matrix 6.576329, up: 8.490115, left 11.561092, right 3.417945, downright 7.529053, down 5.354197, downleft 3.735967

matrixupdate 6.588366 matrix 6.582351, up: 8.495979, left 11.565351, right 3.423340, downright 7.535021, down 5.360493, downleft 3.741765

matrixupdate 6.594373 matrix 6.588366, up: 8.501836, left 11.569603, right 3.428732, downright 7.540979, down 5.366782, downleft 3.747559

matrixupdate 6.600372 matrix 6.594373, up: 8.507686, left 11.573846, right 3.434121, downright 7.546928, down 5.373062, downleft 3.753347

matrixupdate 6.606363 matrix 6.600372, up: 8.513529, left 11.578083, right 3.439507, downright 7.552867, down 5.379335, downleft 3.759131

matrixupdate 6.612347 matrix 6.606363, up: 8.519364, left 11.582311, right 3.444890, downright 7.558796, down 5.385600, downleft 3.764910

matrixupdate 6.618324 matrix 6.612347, up: 8.525193, left 11.586532, right 3.450270, downright 7.564716, down 5.391857, downleft 3.770684

matrixupdate 6.624293 matrix 6.618324, up: 8.531015, left 11.590746, right 3.455647, downright 7.570626, down 5.398106, downleft 3.776454

matrixupdate 6.630254 matrix 6.624293, up: 8.536829, left 11.594952, right 3.461021, downright 7.576527, down 5.404347, downleft 3.782219

matrixupdate 6.636208 matrix 6.630254, up: 8.542637, left 11.599151, right 3.466392, downright 7.582418, down 5.410581, downleft 3.787979

matrixupdate 6.642155 matrix 6.636208, up: 8.548437, left 11.603342, right 3.471760, downright 7.588300, down 5.416806, downleft 3.793734

matrixupdate 6.648094 matrix 6.642155, up: 8.554231, left 11.607526, right 3.477126, downright 7.594172, down 5.423024, downleft 3.799485

matrixupdate 6.654026 matrix 6.648094, up: 8.560018, left 11.611702, right 3.482488, downright 7.600035, down 5.429235, downleft 3.805231

matrixupdate 6.659950 matrix 6.654026, up: 8.565798, left 11.615871, right 3.487848, downright 7.605889, down 5.435437, downleft 3.810972

matrixupdate 6.665867 matrix 6.659950, up: 8.571571, left 11.620033, right 3.493204, downright 7.611733, down 5.441632, downleft 3.816709

matrixupdate 6.671776 matrix 6.665867, up: 8.577337, left 11.624187, right 3.498558, downright 7.617568, down 5.447819, downleft 3.822440

matrixupdate 6.677678 matrix 6.671776, up: 8.583096, left 11.628335, right 3.503909, downright 7.623394, down 5.453998, downleft 3.828168

matrixupdate 6.683573 matrix 6.677678, up: 8.588848, left 11.632475, right 3.509257, downright 7.629210, down 5.460170, downleft 3.833890

matrixupdate 6.689460 matrix 6.683573, up: 8.594594, left 11.636607, right 3.514601, downright 7.635017, down 5.466334, downleft 3.839608

matrixupdate 6.695341 matrix 6.689460, up: 8.600333, left 11.640733, right 3.519944, downright 7.640815, down 5.472490, downleft 3.845321

matrixupdate 6.701213 matrix 6.695341, up: 8.606065, left 11.644851, right 3.525283, downright 7.646603, down 5.478639, downleft 3.851029

matrixupdate 6.707079 matrix 6.701213, up: 8.611790, left 11.648962, right 3.530619, downright 7.652383, down 5.484780, downleft 3.856733

matrixupdate 6.712937 matrix 6.707079, up: 8.617509, left 11.653066, right 3.535952, downright 7.658153, down 5.490914, downleft 3.862432

matrixupdate 6.718789 matrix 6.712937, up: 8.623221, left 11.657163, right 3.541283, downright 7.663914, down 5.497040, downleft 3.868127

matrixupdate 6.724633 matrix 6.718789, up: 8.628926, left 11.661253, right 3.546610, downright 7.669666, down 5.503158, downleft 3.873817

matrixupdate 6.730469 matrix 6.724633, up: 8.634624, left 11.665336, right 3.551935, downright 7.675409, down 5.509269, downleft 3.879502

matrixupdate 6.736299 matrix 6.730469, up: 8.640316, left 11.669412, right 3.557257, downright 7.681143, down 5.515372, downleft 3.885182

matrixupdate 6.742121 matrix 6.736299, up: 8.646002, left 11.673481, right 3.562576, downright 7.686868, down 5.521468, downleft 3.890858

matrixupdate 6.747937 matrix 6.742121, up: 8.651680, left 11.677542, right 3.567892, downright 7.692584, down 5.527557, downleft 3.896529

matrixupdate 6.753745 matrix 6.747937, up: 8.657353, left 11.681597, right 3.573205, downright 7.698291, down 5.533638, downleft 3.902196

matrixupdate 6.759546 matrix 6.753745, up: 8.663018, left 11.685645, right 3.578515, downright 7.703989, down 5.539711, downleft 3.907858

matrixupdate 6.765340 matrix 6.759546, up: 8.668677, left 11.689686, right 3.583823, downright 7.709678, down 5.545777, downleft 3.913515

matrixupdate 6.771127 matrix 6.765340, up: 8.674330, left 11.693720, right 3.589128, downright 7.715358, down 5.551836, downleft 3.919168

matrixupdate 6.776907 matrix 6.771127, up: 8.679976, left 11.697748, right 3.594429, downright 7.721030, down 5.557887, downleft 3.924816

matrixupdate 6.782680 matrix 6.776907, up: 8.685615, left 11.701768, right 3.599728, downright 7.726692, down 5.563930, downleft 3.930460

matrixupdate 6.788446 matrix 6.782680, up: 8.691248, left 11.705781, right 3.605024, downright 7.732346, down 5.569967, downleft 3.936099

matrixupdate 6.794205 matrix 6.788446, up: 8.696875, left 11.709788, right 3.610317, downright 7.737991, down 5.575996, downleft 3.941733

matrixupdate 6.799957 matrix 6.794205, up: 8.702495, left 11.713788, right 3.615608, downright 7.743627, down 5.582017, downleft 3.947363

matrixupdate 6.805702 matrix 6.799957, up: 8.708109, left 11.717781, right 3.620895, downright 7.749255, down 5.588032, downleft 3.952988

matrixupdate 6.811440 matrix 6.805702, up: 8.713717, left 11.721768, right 3.626180, downright 7.754873, down 5.594039, downleft 3.958609

matrixupdate 6.817172 matrix 6.811440, up: 8.719318, left 11.725748, right 3.631461, downright 7.760483, down 5.600038, downleft 3.964225

matrixupdate 6.822896 matrix 6.817172, up: 8.724913, left 11.729721, right 3.636740, downright 7.766085, down 5.606031, downleft 3.969836

matrixupdate 6.828614 matrix 6.822896, up: 8.730501, left 11.733687, right 3.642016, downright 7.771677, down 5.612016, downleft 3.975443

matrixupdate 6.834324 matrix 6.828614, up: 8.736083, left 11.737647, right 3.647290, downright 7.777261, down 5.617994, downleft 3.981045

matrixupdate 6.840028 matrix 6.834324, up: 8.741659, left 11.741600, right 3.652560, downright 7.782837, down 5.623965, downleft 3.986643

matrixupdate 6.845725 matrix 6.840028, up: 8.747229, left 11.745547, right 3.657828, downright 7.788404, down 5.629928, downleft 3.992236

matrixupdate 6.851415 matrix 6.845725, up: 8.752792, left 11.749487, right 3.663093, downright 7.793962, down 5.635884, downleft 3.997825

matrixupdate 6.857098 matrix 6.851415, up: 8.758349, left 11.753420, right 3.668355, downright 7.799512, down 5.641833, downleft 4.003409

matrixupdate 6.862775 matrix 6.857098, up: 8.763900, left 11.757347, right 3.673614, downright 7.805053, down 5.647775, downleft 4.008989

matrixupdate 6.868445 matrix 6.862775, up: 8.769445, left 11.761268, right 3.678870, downright 7.810586, down 5.653710, downleft 4.014564

matrixupdate 6.874108 matrix 6.868445, up: 8.774983, left 11.765182, right 3.684123, downright 7.816111, down 5.659637, downleft 4.020134

matrixupdate 6.879764 matrix 6.874108, up: 8.780516, left 11.769089, right 3.689374, downright 7.821627, down 5.665558, downleft 4.025700

matrixupdate 6.885414 matrix 6.879764, up: 8.786042, left 11.772990, right 3.694622, downright 7.827134, down 5.671471, downleft 4.031262

matrixupdate 6.891057 matrix 6.885414, up: 8.791562, left 11.776885, right 3.699867, downright 7.832634, down 5.677377, downleft 4.036819

matrixupdate 6.896693 matrix 6.891057, up: 8.797076, left 11.780773, right 3.705109, downright 7.838125, down 5.683276, downleft 4.042371

matrixupdate 6.902323 matrix 6.896693, up: 8.802584, left 11.784655, right 3.710349, downright 7.843607, down 5.689168, downleft 4.047919

matrixupdate 6.907946 matrix 6.902323, up: 8.808086, left 11.788530, right 3.715586, downright 7.849081, down 5.695053, downleft 4.053463

matrixupdate 6.913563 matrix 6.907946, up: 8.813581, left 11.792399, right 3.720819, downright 7.854547, down 5.700931, downleft 4.059002

matrixupdate 6.919172 matrix 6.913563, up: 8.819071, left 11.796262, right 3.726051, downright 7.860005, down 5.706802, downleft 4.064536

matrixupdate 6.924776 matrix 6.919172, up: 8.824555, left 11.800118, right 3.731279, downright 7.865454, down 5.712666, downleft 4.070066

matrixupdate 6.930372 matrix 6.924776, up: 8.830033, left 11.803968, right 3.736504, downright 7.870896, down 5.718523, downleft 4.075592

matrixupdate 6.935962 matrix 6.930372, up: 8.835504, left 11.807812, right 3.741727, downright 7.876329, down 5.724372, downleft 4.081113

matrixupdate 6.941546 matrix 6.935962, up: 8.840970, left 11.811650, right 3.746947, downright 7.881753, down 5.730215, downleft 4.086630

matrixupdate 6.947123 matrix 6.941546, up: 8.846430, left 11.815481, right 3.752164, downright 7.887170, down 5.736051, downleft 4.092142

matrixupdate 6.952694 matrix 6.947123, up: 8.851884, left 11.819307, right 3.757379, downright 7.892579, down 5.741880, downleft 4.097650

matrixupdate 6.958258 matrix 6.952694, up: 8.857332, left 11.823126, right 3.762590, downright 7.897979, down 5.747703, downleft 4.103153

matrixupdate 6.963815 matrix 6.958258, up: 8.862774, left 11.826939, right 3.767799, downright 7.903372, down 5.753518, downleft 4.108652

matrixupdate 6.969367 matrix 6.963815, up: 8.868210, left 11.830745, right 3.773005, downright 7.908756, down 5.759326, downleft 4.114146

matrixupdate 6.974911 matrix 6.969367, up: 8.873641, left 11.834546, right 3.778209, downright 7.914132, down 5.765127, downleft 4.119636

matrixupdate 6.980450 matrix 6.974911, up: 8.879065, left 11.838341, right 3.783409, downright 7.919500, down 5.770922, downleft 4.125122

matrixupdate 6.985982 matrix 6.980450, up: 8.884484, left 11.842129, right 3.788607, downright 7.924861, down 5.776710, downleft 4.130603

matrixupdate 6.991507 matrix 6.985982, up: 8.889897, left 11.845911, right 3.793802, downright 7.930213, down 5.782491, downleft 4.136080

matrixupdate 6.997026 matrix 6.991507, up: 8.895304, left 11.849688, right 3.798994, downright 7.935557, down 5.788265, downleft 4.141552

matrixupdate 7.002539 matrix 6.997026, up: 8.900705, left 11.853458, right 3.804184, downright 7.940894, down 5.794032, downleft 4.147020

matrixupdate 7.008045 matrix 7.002539, up: 8.906101, left 11.857222, right 3.809371, downright 7.946222, down 5.799793, downleft 4.152483

matrixupdate 7.013546 matrix 7.008045, up: 8.911490, left 11.860981, right 3.814555, downright 7.951543, down 5.805546, downleft 4.157942

matrixupdate 7.019039 matrix 7.013546, up: 8.916874, left 11.864733, right 3.819736, downright 7.956856, down 5.811293, downleft 4.163397

matrixupdate 7.024527 matrix 7.019039, up: 8.922253, left 11.868480, right 3.824915, downright 7.962161, down 5.817033, downleft 4.168848

matrixupdate 7.030008 matrix 7.024527, up: 8.927625, left 11.872220, right 3.830091, downright 7.967458, down 5.822767, downleft 4.174293

matrixupdate 7.035483 matrix 7.030008, up: 8.932992, left 11.875955, right 3.835264, downright 7.972747, down 5.828494, downleft 4.179735

matrixupdate 7.040952 matrix 7.035483, up: 8.938353, left 11.879683, right 3.840434, downright 7.978029, down 5.834214, downleft 4.185172

matrixupdate 7.046414 matrix 7.040952, up: 8.943709, left 11.883406, right 3.845602, downright 7.983303, down 5.839927, downleft 4.190605

matrixupdate 7.051870 matrix 7.046414, up: 8.949059, left 11.887123, right 3.850767, downright 7.988569, down 5.845634, downleft 4.196034

matrixupdate 7.057320 matrix 7.051870, up: 8.954403, left 11.890834, right 3.855929, downright 7.993827, down 5.851334, downleft 4.201458

matrixupdate 7.062764 matrix 7.057320, up: 8.959742, left 11.894539, right 3.861089, downright 7.999078, down 5.857027, downleft 4.206878

matrixupdate 7.068202 matrix 7.062764, up: 8.965075, left 11.898239, right 3.866245, downright 8.004321, down 5.862714, downleft 4.212293

matrixupdate 7.073634 matrix 7.068202, up: 8.970402, left 11.901933, right 3.871400, downright 8.009556, down 5.868394, downleft 4.217704

matrixupdate 7.079059 matrix 7.073634, up: 8.975724, left 11.905621, right 3.876551, downright 8.014784, down 5.874068, downleft 4.223111

matrixupdate 7.084478 matrix 7.079059, up: 8.981041, left 11.909303, right 3.881700, downright 8.020004, down 5.879734, downleft 4.228514

matrixupdate 7.089891 matrix 7.084478, up: 8.986352, left 11.912979, right 3.886846, downright 8.025216, down 5.885395, downleft 4.233912

matrixupdate 7.095298 matrix 7.089891, up: 8.991657, left 11.916650, right 3.891989, downright 8.030421, down 5.891049, downleft 4.239306

matrixupdate 7.100699 matrix 7.095298, up: 8.996957, left 11.920315, right 3.897130, downright 8.035618, down 5.896696, downleft 4.244695

matrixupdate 7.106094 matrix 7.100699, up: 9.002251, left 11.923974, right 3.902267, downright 8.040808, down 5.902337, downleft 4.250080

matrixupdate 7.111483 matrix 7.106094, up: 9.007540, left 11.927628, right 3.907403, downright 8.045991, down 5.907971, downleft 4.255461

matrixupdate 7.116866 matrix 7.111483, up: 9.012824, left 11.931276, right 3.912535, downright 8.051165, down 5.913598, downleft 4.260838

matrixupdate 7.122243 matrix 7.116866, up: 9.018101, left 11.934919, right 3.917665, downright 8.056333, down 5.919220, downleft 4.266210

matrixupdate 7.127613 matrix 7.122243, up: 9.023374, left 11.938556, right 3.922792, downright 8.061493, down 5.924834, downleft 4.271578

matrixupdate 7.132978 matrix 7.127613, up: 9.028641, left 11.942187, right 3.927917, downright 8.066645, down 5.930443, downleft 4.276942

matrixupdate 7.138337 matrix 7.132978, up: 9.033903, left 11.945813, right 3.933038, downright 8.071790, down 5.936045, downleft 4.282302

matrixupdate 7.143690 matrix 7.138337, up: 9.039159, left 11.949433, right 3.938157, downright 8.076928, down 5.941640, downleft 4.287657

matrixupdate 7.149037 matrix 7.143690, up: 9.044410, left 11.953048, right 3.943274, downright 8.082059, down 5.947229, downleft 4.293008

matrixupdate 7.154378 matrix 7.149037, up: 9.049656, left 11.956657, right 3.948388, downright 8.087182, down 5.952811, downleft 4.298355

matrixupdate 7.159713 matrix 7.154378, up: 9.054896, left 11.960260, right 3.953499, downright 8.092297, down 5.958388, downleft 4.303697

matrixupdate 7.165042 matrix 7.159713, up: 9.060131, left 11.963858, right 3.958607, downright 8.097406, down 5.963957, downleft 4.309036

matrixupdate 7.170365 matrix 7.165042, up: 9.065360, left 11.967451, right 3.963713, downright 8.102507, down 5.969521, downleft 4.314370

matrixupdate 7.175682 matrix 7.170365, up: 9.070585, left 11.971038, right 3.968816, downright 8.107601, down 5.975078, downleft 4.319699

matrixupdate 7.180994 matrix 7.175682, up: 9.075804, left 11.974620, right 3.973916, downright 8.112687, down 5.980628, downleft 4.325025

matrixupdate 7.186299 matrix 7.180994, up: 9.081017, left 11.978196, right 3.979014, downright 8.117766, down 5.986173, downleft 4.330346

matrixupdate 7.191599 matrix 7.186299, up: 9.086226, left 11.981767, right 3.984109, downright 8.122839, down 5.991711, downleft 4.335664

matrixupdate 7.196893 matrix 7.191599, up: 9.091429, left 11.985333, right 3.989202, downright 8.127904, down 5.997243, downleft 4.340976

matrixupdate 7.202181 matrix 7.196893, up: 9.096627, left 11.988893, right 3.994292, downright 8.132961, down 6.002768, downleft 4.346285

matrixupdate 7.207464 matrix 7.202181, up: 9.101820, left 11.992448, right 3.999379, downright 8.138012, down 6.008287, downleft 4.351590

matrixupdate 7.212740 matrix 7.207464, up: 9.107007, left 11.995997, right 4.004464, downright 8.143055, down 6.013800, downleft 4.356890

matrixupdate 7.218011 matrix 7.212740, up: 9.112189, left 11.999542, right 4.009545, downright 8.148092, down 6.019307, downleft 4.362186

matrixupdate 7.223276 matrix 7.218011, up: 9.117367, left 12.003081, right 4.014625, downright 8.153121, down 6.024807, downleft 4.367478

matrixupdate 7.228535 matrix 7.223276, up: 9.122539, left 12.006614, right 4.019701, downright 8.158143, down 6.030302, downleft 4.372766

matrixupdate 7.233789 matrix 7.228535, up: 9.127705, left 12.010142, right 4.024775, downright 8.163158, down 6.035790, downleft 4.378050

matrixupdate 7.239037 matrix 7.233789, up: 9.132867, left 12.013666, right 4.029847, downright 8.168167, down 6.041272, downleft 4.383329

matrixupdate 7.244279 matrix 7.239037, up: 9.138024, left 12.017183, right 4.034916, downright 8.173168, down 6.046747, downleft 4.388604

matrixupdate 7.249515 matrix 7.244279, up: 9.143175, left 12.020696, right 4.039982, downright 8.178162, down 6.052217, downleft 4.393876

matrixupdate 7.254746 matrix 7.249515, up: 9.148321, left 12.024203, right 4.045045, downright 8.183149, down 6.057680, downleft 4.399143

matrixupdate 7.259971 matrix 7.254746, up: 9.153462, left 12.027706, right 4.050106, downright 8.188129, down 6.063137, downleft 4.404405

matrixupdate 7.265191 matrix 7.259971, up: 9.158599, left 12.031203, right 4.055165, downright 8.193102, down 6.068588, downleft 4.409664

matrixupdate 7.270405 matrix 7.265191, up: 9.163730, left 12.034695, right 4.060220, downright 8.198068, down 6.074033, downleft 4.414919

matrixupdate 7.275613 matrix 7.270405, up: 9.168856, left 12.038181, right 4.065274, downright 8.203028, down 6.079472, downleft 4.420169

matrixupdate 7.280816 matrix 7.275613, up: 9.173977, left 12.041663, right 4.070324, downright 8.207980, down 6.084905, downleft 4.425416

matrixupdate 7.286013 matrix 7.280816, up: 9.179093, left 12.045139, right 4.075372, downright 8.212926, down 6.090332, downleft 4.430658

matrixupdate 7.291204 matrix 7.286013, up: 9.184203, left 12.048611, right 4.080417, downright 8.217865, down 6.095752, downleft 4.435896

matrixupdate 7.296390 matrix 7.291204, up: 9.189309, left 12.052077, right 4.085460, downright 8.222797, down 6.101167, downleft 4.441130

matrixupdate 7.301570 matrix 7.296390, up: 9.194410, left 12.055538, right 4.090500, downright 8.227722, down 6.106575, downleft 4.446360

matrixupdate 7.306745 matrix 7.301570, up: 9.199506, left 12.058994, right 4.095538, downright 8.232640, down 6.111978, downleft 4.451586

matrixupdate 7.311914 matrix 7.306745, up: 9.204597, left 12.062446, right 4.100573, downright 8.237551, down 6.117374, downleft 4.456807

matrixupdate 7.317078 matrix 7.311914, up: 9.209683, left 12.065892, right 4.105605, downright 8.242456, down 6.122765, downleft 4.462025

matrixupdate 7.322236 matrix 7.317078, up: 9.214764, left 12.069333, right 4.110635, downright 8.247354, down 6.128149, downleft 4.467239

matrixupdate 7.327389 matrix 7.322236, up: 9.219840, left 12.072769, right 4.115662, downright 8.252245, down 6.133528, downleft 4.472448

matrixupdate 7.332536 matrix 7.327389, up: 9.224912, left 12.076200, right 4.120687, downright 8.257130, down 6.138900, downleft 4.477653

matrixupdate 7.337678 matrix 7.332536, up: 9.229978, left 12.079626, right 4.125709, downright 8.262008, down 6.144267, downleft 4.482855

matrixupdate 7.342814 matrix 7.337678, up: 9.235039, left 12.083047, right 4.130728, downright 8.266879, down 6.149628, downleft 4.488052

matrixupdate 7.347945 matrix 7.342814, up: 9.240096, left 12.086464, right 4.135745, downright 8.271743, down 6.154982, downleft 4.493245

matrixupdate 7.353071 matrix 7.347945, up: 9.245148, left 12.089875, right 4.140759, downright 8.276601, down 6.160331, downleft 4.498435

matrixupdate 7.358191 matrix 7.353071, up: 9.250194, left 12.093281, right 4.145771, downright 8.281452, down 6.165674, downleft 4.503620

matrixupdate 7.363305 matrix 7.358191, up: 9.255236, left 12.096683, right 4.150780, downright 8.286297, down 6.171011, downleft 4.508801

